Position [V]	Intensität [Skt]
8,34240	3,44881
8,35120	3,45858
8,36000	3,44881
8,36880	3,43904
8,37760	3,43904
8,38640	3,43904
8,39520	3,43904
8,40400	3,43904
8,41280	3,43904
8,42160	3,42927
8,43040	3,41950
8,43920	3,42927
8,44800	3,42927
8,45680	3,44881
8,46560	3,45858
8,47440	3,46835
8,48320	3,46835
8,49200	3,47812
8,50080	3,47812
8,50960	3,48789
8,51840	3,48789
8,52720	3,48789
8,53600	3,48789
8,54480	3,48789
8,55360	3,49766
8,56240	3,48789
8,57120	3,49766
8,58000	3,48789
8,58880	3,49766
8,59760	3,49766
8,60640	3,48789
8,61520	3,49766
8,62400	3,48789
8,63280	3,48789
8,64160	3,48789
8,65040	3,48789
8,65920	3,48789
8,66800	3,48789
8,67680	3,48789
8,68560	3,48789
8,69440	3,47812
8,70320	3,48789
8,71200	3,48789
8,72080	3,48789
8,72960	3,48789
8,73840	3,47812
8,74720	3,47812
8,75600	3,47812
8,76480	3,46835
8,77360	3,46835
8,78240	3,46835
8,79120	3,46835
8,80000	3,46835
8,80880	3,46835
8,81760	3,45858
8,82640	3,45858
8,83520	3,45858
8,84400	3,44881
8,85280	3,44881
8,86160	3,45858
8,87040	3,45858
8,87920	3,45858
8,88800	3,45858
8,89680	3,45858
8,90560	3,45858
8,91440	3,46835
8,92320	3,47812
8,93200	3,48789
8,94080	3,48789
8,94960	3,48789
8,95840	3,48789
8,96720	3,47812
