Position [V]	Intensität [Skt]
6,42400	6,75107
6,43280	6,73153
6,44160	6,66314
6,45040	6,50682
6,45920	6,27234
6,46800	5,97924
6,47680	5,63729
6,48560	5,25626
6,49440	4,84592
6,50320	4,44535
6,51200	4,05455
6,52080	3,68329
6,52960	3,36088
6,53840	3,09709
6,54720	2,90169
6,55600	2,77468
6,56480	2,73560
6,57360	2,79422
6,58240	2,92123
6,59120	3,11663
6,60000	3,38042
6,60880	3,70283
6,61760	4,06432
6,62640	4,44535
6,63520	4,83615
6,64400	5,21718
6,65280	5,57867
6,66160	5,90108
6,67040	6,16487
6,67920	6,37981
6,68800	6,51659
6,69680	6,59475
6,70560	6,59475
6,71440	6,51659
6,72320	6,38958
6,73200	6,18441
6,74080	5,94993
6,74960	5,67637
6,75840	5,37350
6,76720	5,07063
6,77600	4,75799
6,78480	4,46489
6,79360	4,21087
6,80240	3,99593
6,81120	3,82984
6,82000	3,72237
6,82880	3,66375
6,83760	3,67352
6,84640	3,72237
6,85520	3,82007
6,86400	3,96662
6,87280	4,13271
6,88160	4,32811
6,89040	4,52351
6,89920	4,72868
6,90800	4,92408
6,91680	5,09017
6,92560	5,22695
6,93440	5,33442
6,94320	5,40281
6,95200	5,43212
6,96080	5,41258
6,96960	5,35396
6,97840	5,26603
6,98720	5,14879
6,99600	5,02178
7,00480	4,86546
7,01360	4,71891
7,02240	4,58213
7,03120	4,46489
7,04000	4,35742
7,04880	4,28903
7,05760	4,25972
7,06640	4,26949
7,07520	4,30857
7,08400	4,39650
7,09280	4,51374
7,10160	4,67006
7,11040	4,84592
7,11920	5,03155
7,12800	5,21718
7,13680	5,40281
7,14560	5,56890
7,15440	5,70568
7,16320	5,82292
7,17200	5,88154
7,18080	5,90108
7,18960	5,87177
7,19840	5,80338
7,20720	5,67637
7,21600	5,51028
7,22480	5,29534
7,23360	5,06086
7,24240	4,80684
7,25120	4,54305
7,26000	4,26949
7,26880	4,01547
7,27760	3,78099
7,28640	3,59536
7,29520	3,42927
7,30400	3,33157
7,31280	3,29249
7,32160	3,30226
7,33040	3,38042
7,33920	3,50743
7,34800	3,70283
7,35680	3,93731
7,36560	4,21087
7,37440	4,50397
7,38320	4,81661
7,39200	5,13902
7,40080	5,45166
7,40960	5,74476
7,41840	5,98901
7,42720	6,20395
7,43600	6,37004
7,44480	6,47751
7,45360	6,52636
7,46240	6,50682
7,47120	6,42866
7,48000	6,29188
7,48880	6,09648
7,49760	5,87177
7,50640	5,58844
7,51520	5,30511
7,52400	4,99247
7,53280	4,68960
7,54160	4,37696
7,55040	4,10340
7,55920	3,85915
7,56800	3,63444
7,57680	3,47812
7,58560	3,38042
7,59440	3,33157
7,60320	3,32180
7,61200	3,39996
7,62080	3,50743
7,62960	3,66375
7,63840	3,85915
7,64720	4,08386
7,65600	4,32811
7,66480	4,59190
7,67360	4,83615
7,68240	5,09017
7,69120	5,30511
7,70000	5,50051
7,70880	5,65683
7,71760	5,78384
7,72640	5,87177
7,73520	5,93039
7,74400	5,90108
7,75280	5,86200
7,76160	5,77407
7,77040	5,64706
7,77920	5,48097
7,78800	5,28557
7,79680	5,11948
7,80560	4,93385
7,81440	4,77753
7,82320	4,65052
7,83200	4,50397
7,84080	4,39650
7,84960	4,34765
7,85840	4,28903
7,86720	4,26949
7,87600	4,29880
7,88480	4,30857
7,89360	4,40627
7,90240	4,51374
7,91120	4,62121
7,92000	4,75799
7,92880	4,89477
7,93760	5,02178
7,94640	5,11948
7,95520	5,22695
7,96400	5,31488
7,97280	5,38327
7,98160	5,43212
7,99040	5,37350
7,99920	5,32465
8,00800	5,22695
8,01680	5,18787
8,02560	5,05109
8,03440	4,92408
8,04320	4,73845
8,05200	4,59190
8,06080	4,43558
8,06960	4,32811
8,07840	4,20110
8,08720	4,11317
8,09600	4,06432
8,10480	4,07409
8,11360	4,05455
8,12240	4,09363
8,13120	4,17179
8,14000	4,27926
8,14880	4,41604
8,15760	4,58213
8,16640	4,76776
8,17520	4,95339
8,18400	5,14879
8,19280	5,34419
8,20160	5,51028
8,21040	5,66660
8,21920	5,80338
8,22800	5,89131
8,23680	5,94993
8,24560	5,96947
8,25440	5,94993
8,26320	5,88154
8,27200	5,79361
8,28080	5,65683
8,28960	5,48097
8,29840	5,29534
8,30720	5,08040
8,31600	4,84592
8,32480	4,61144
8,33360	4,37696
8,34240	4,18156
8,35120	3,99593
8,36000	3,82007
8,36880	3,69306
8,37760	3,60513
8,38640	3,56605
8,39520	3,54651
8,40400	3,58559
8,41280	3,67352
8,42160	3,79076
8,43040	3,92754
8,43920	4,12294
8,44800	4,32811
8,45680	4,55282
8,46560	4,77753
8,47440	5,01201
8,48320	5,22695
8,49200	5,44189
8,50080	5,61775
8,50960	5,76430
8,51840	5,88154
8,52720	5,94993
8,53600	5,99878
8,54480	5,99878
8,55360	5,96947
8,56240	5,89131
8,57120	5,77407
8,58000	5,64706
8,58880	5,48097
8,59760	5,29534
8,60640	5,10971
8,61520	4,91431
8,62400	4,72868
8,63280	4,54305
8,64160	4,38673
8,65040	4,24018
8,65920	4,12294
8,66800	4,03501
8,67680	3,97639
8,68560	3,95685
8,69440	3,97639
8,70320	4,01547
8,71200	4,08386
8,72080	4,18156
8,72960	4,29880
8,73840	4,42581
8,74720	4,56259
8,75600	4,69937
8,76480	4,83615
8,77360	4,98270
8,78240	5,09994
8,79120	5,19764
8,80000	5,27580
8,80880	5,33442
8,81760	5,37350
8,82640	5,38327
8,83520	5,36373
8,84400	5,32465
8,85280	5,26603
8,86160	5,18787
8,87040	5,09994
8,87920	5,00224
8,88800	4,89477
8,89680	4,78730
8,90560	4,68960
8,91440	4,60167
8,92320	4,52351
8,93200	4,46489
8,94080	4,42581
8,94960	4,40627
8,95840	4,41604
8,96720	4,43558
