Position [V]	Intensität [Skt]
7,48000	4,63098
7,48880	4,63098
7,49760	4,64075
7,50640	4,64075
7,51520	4,65052
7,52400	4,67006
7,53280	4,67983
7,54160	4,68960
7,55040	4,71891
7,55920	4,72868
7,56800	4,74822
7,57680	4,75799
7,58560	4,75799
7,59440	4,75799
7,60320	4,77753
7,61200	4,79707
7,62080	4,78730
7,62960	4,79707
7,63840	4,78730
7,64720	4,80684
7,65600	4,81661
7,66480	4,82638
7,67360	4,80684
7,68240	4,79707
7,69120	4,80684
7,70000	4,80684
7,70880	4,79707
7,71760	4,78730
7,72640	4,76776
7,73520	4,76776
7,74400	4,75799
7,75280	4,74822
7,76160	4,73845
7,77040	4,72868
7,77920	4,69937
7,78800	4,69937
7,79680	4,69937
7,80560	4,68960
7,81440	4,67006
7,82320	4,66029
7,83200	4,67006
7,84080	4,66029
7,84960	4,65052
7,85840	4,64075
7,86720	4,64075
7,87600	4,63098
7,88480	4,64075
7,89360	4,66029
7,90240	4,67006
7,91120	4,68960
7,92000	4,69937
7,92880	4,70914
7,93760	4,71891
7,94640	4,72868
7,95520	4,71891
7,96400	4,71891
7,97280	4,73845
7,98160	4,75799
7,99040	4,76776
7,99920	4,76776
8,00800	4,77753
8,01680	4,79707
8,02560	4,80684
8,03440	4,80684
8,04320	4,80684
8,05200	4,79707
8,06080	4,78730
8,06960	4,79707
8,07840	4,79707
8,08720	4,78730
8,09600	4,78730
8,10480	4,78730
8,11360	4,76776
8,12240	4,75799
8,13120	4,73845
8,14000	4,70914
8,14880	4,71891
8,15760	4,70914
8,16640	4,69937
8,17520	4,67983
8,18400	4,67983
8,19280	4,67983
8,20160	4,67006
8,21040	4,67006
8,21920	4,67006
8,22800	4,66029
8,23680	4,66029
8,24560	4,65052
8,25440	4,65052
8,26320	4,66029
8,27200	4,66029
8,28080	4,64075
8,28960	4,64075
8,29840	4,65052
8,30720	4,66029
8,31600	4,68960
8,32480	4,67983
8,33360	4,68960
8,34240	4,70914
8,35120	4,73845
8,36000	4,72868
8,36880	4,72868
8,37760	4,73845
8,38640	4,74822
8,39520	4,76776
8,40400	4,76776
8,41280	4,76776
8,42160	4,77753
8,43040	4,78730
8,43920	4,78730
8,44800	4,79707
8,45680	4,78730
8,46560	4,78730
8,47440	4,77753
8,48320	4,77753
8,49200	4,76776
8,50080	4,75799
8,50960	4,75799
8,51840	4,75799
8,52720	4,75799
8,53600	4,73845
8,54480	4,72868
8,55360	4,71891
8,56240	4,71891
8,57120	4,71891
8,58000	4,71891
8,58880	4,70914
8,59760	4,68960
8,60640	4,68960
8,61520	4,67983
8,62400	4,67006
8,63280	4,67983
8,64160	4,67006
8,65040	4,67006
8,65920	4,66029
8,66800	4,67006
8,67680	4,68960
8,68560	4,69937
8,69440	4,68960
8,70320	4,68960
8,71200	4,68960
8,72080	4,69937
8,72960	4,70914
8,73840	4,70914
8,74720	4,70914
8,75600	4,72868
8,76480	4,72868
8,77360	4,72868
8,78240	4,74822
8,79120	4,75799
8,80000	4,76776
8,80880	4,76776
8,81760	4,77753
8,82640	4,77753
8,83520	4,76776
8,84400	4,75799
8,85280	4,76776
8,86160	4,77753
8,87040	4,77753
8,87920	4,77753
8,88800	4,75799
8,89680	4,75799
8,90560	4,75799
8,91440	4,76776
8,92320	4,74822
8,93200	4,73845
8,94080	4,74822
8,94960	4,73845
8,95840	4,73845
8,96720	4,72868
